"max","min","mean","median","var","totalvar","auc","Xmax","Xmin","Xmean","Xmedian","Xvar","Xtotalvar","Xauc","Ymax","Ymin","Ymean","Ymedian","Yvar","Ytotalvar","Yauc","cover","state","subject","control","type"
"744","131","227.175925925926","179.5","13939.0809103496","7238","24535","5.89080459770115","4.65476190476191","5.37026164640933","5.34761745806559","0.0402830609867264","17.013152309518","579.988257812208","6.98473282442748","5.86729857819905","6.57579726351187","6.57981667032351","0.0411461686599256","18.2731081573213","710.186104459282","none","dynamic","09","man","pat"
"510","141","328.148148148148","367","12537.4357909311","2598","35440","5.83152173913043","4.66459627329193","5.30074441551701","5.3101309606164","0.0624696249024865","13.0269436068926","572.480396875837","7.33333333333333","6.31141868512111","6.78560106109253","6.72009693205345","0.0683431348064904","13.746319285235","732.844914597993","none","dynamic","09","man","rub"
"766","309","506","490.5","10230.7102803738","3915","54648","5.57619047619048","4.80524861878453","5.14651836194931","5.12367282298358","0.0351189274806431","8.4995730306309","555.823983090526","7.11302681992337","6.01022494887526","6.53626750540765","6.53786088860716","0.0660707134589417","11.756795436546","705.916890584026","none","dynamic","09","man","rub"
"1006","357","685.37962962963","712","24437.1909830391","4662","74021","5.48412698412698","4.55765920826162","5.01724734579532","5.01746720524716","0.0324824402628237","8.24307962078835","541.862713345894","7.79887218045113","5.68926553672316","6.51848948887927","6.46196304062684","0.198934693313697","13.238344513526","703.996864798961","none","dynamic","09","man","rub"
"1082","370","677.555555555556","643","28423.2585669782","6586","73176","5.70343137254902","4.90835030549898","5.17922918308152","5.15431588983335","0.0258833642336248","8.32511602623042","559.356751772804","7.30727272727273","5.89655172413793","6.61794733438226","6.64589928587205","0.154074860289795","11.4938767864441","714.738312113284","none","dynamic","09","man","rub"
"1082","370","677.555555555556","643","28423.2585669782","6586","73176","5.70343137254902","4.90835030549898","5.17922918308152","5.15431588983335","0.0258833642336248","8.32511602623042","559.356751772804","7.30727272727273","5.89655172413793","6.61794733438226","6.64589928587205","0.154074860289795","11.4938767864441","714.738312113284","none","dynamic","09","man","rub"
"1082","370","677.555555555556","643","28423.2585669782","6586","73176","5.70343137254902","4.90835030549898","5.17922918308152","5.15431588983335","0.0258833642336248","8.32511602623042","559.356751772804","7.30727272727273","5.89655172413793","6.61794733438226","6.64589928587205","0.154074860289795","11.4938767864441","714.738312113284","none","dynamic","09","man","rub"
"1082","370","677.555555555556","643","28423.2585669782","6586","73176","5.70343137254902","4.90835030549898","5.17922918308152","5.15431588983335","0.0258833642336248","8.32511602623042","559.356751772804","7.30727272727273","5.89655172413793","6.61794733438226","6.64589928587205","0.154074860289795","11.4938767864441","714.738312113284","none","dynamic","09","man","rub"
"1082","370","677.555555555556","643","28423.2585669782","6586","73176","5.70343137254902","4.90835030549898","5.17922918308152","5.15431588983335","0.0258833642336248","8.32511602623042","559.356751772804","7.30727272727273","5.89655172413793","6.61794733438226","6.64589928587205","0.154074860289795","11.4938767864441","714.738312113284","none","dynamic","09","man","rub"
"1215","131","644.675925925926","789.5","125867.753807546","6237","69625","5.60645161290323","4.70281124497992","5.03945509000894","5.01742990073586","0.0285165867056886","9.61263110183352","544.261149720966","7.75116640746501","5.02162162162162","6.01356397925486","5.8461560627017","0.408841378218544","13.9634584027024","649.464909759525","none","dynamic","09","man","scratch"
"1108","113","559.472222222222","641.5","112795.279595016","5128","60423","5.36301369863014","4.51969696969697","4.88612684467703","4.87573666151549","0.0347894227018507","11.9392345444623","527.701699225119","8.34223918575064","4.54046242774566","6.58702972252559","6.8896224890807","1.20573745931454","16.3174108752225","711.399210032764","none","dynamic","09","man","scratch"
"1664","629","1050.44444444444","980.5","65606.4548286604","6962","113448","5.12466843501326","4.788","4.9629557741762","4.95859947032248","0.00426510158422669","5.64961156691338","535.99922361103","7.03365384615385","4.64736164736165","5.90282472375743","5.84987286629033","0.369845456839082","7.36002435835898","637.505070165802","none","dynamic","09","man","scratch"
"1771","119","642.888888888889","389.5","305376.716510903","6356","69432","5.76190476190476","4.58677685950413","4.9264711856726","4.90512649249809","0.0331453372541289","12.5301202326567","532.058888052641","8.27231329690346","4.71022727272727","6.20635284460771","5.6984126984127","1.30888779360747","15.4383418579375","670.286107217633","none","dynamic","09","man","scratch"
"1771","119","642.888888888889","389.5","305376.716510903","6356","69432","5.76190476190476","4.58677685950413","4.9264711856726","4.90512649249809","0.0331453372541289","12.5301202326567","532.058888052641","8.27231329690346","4.71022727272727","6.20635284460771","5.6984126984127","1.30888779360747","15.4383418579375","670.286107217633","none","dynamic","09","man","scratch"
"1771","119","642.888888888889","389.5","305376.716510903","6356","69432","5.76190476190476","4.58677685950413","4.9264711856726","4.90512649249809","0.0331453372541289","12.5301202326567","532.058888052641","8.27231329690346","4.71022727272727","6.20635284460771","5.6984126984127","1.30888779360747","15.4383418579375","670.286107217633","none","dynamic","09","man","scratch"
"1771","119","642.888888888889","389.5","305376.716510903","6356","69432","5.76190476190476","4.58677685950413","4.9264711856726","4.90512649249809","0.0331453372541289","12.5301202326567","532.058888052641","8.27231329690346","4.71022727272727","6.20635284460771","5.6984126984127","1.30888779360747","15.4383418579375","670.286107217633","none","dynamic","09","man","scratch"
"1771","119","642.888888888889","389.5","305376.716510903","6356","69432","5.76190476190476","4.58677685950413","4.9264711856726","4.90512649249809","0.0331453372541289","12.5301202326567","532.058888052641","8.27231329690346","4.71022727272727","6.20635284460771","5.6984126984127","1.30888779360747","15.4383418579375","670.286107217633","none","dynamic","09","man","scratch"
"725","103","346.046296296296","304.5","43329.7641917619","2276","37373","5.8","4.47654320987654","5.14293416392783","5.11331750091341","0.0746048527660089","13.0706467924488","555.436889704206","7.85191956124314","4.80099502487562","6.73855983442527","6.85067873303167","0.692920095937088","19.2122887207776","727.764462117929","none","dynamic","09","man","stroke"
"770","92","434.481481481481","483.5","43484.3641398408","3444","46924","5.75776397515528","4.40082644628099","5.01352624859389","5.04232083705767","0.10122082999285","10.7400122735912","541.46083484814","7.44986807387863","4.53634894991922","6.02424308044421","6.13092463092463","0.745243808344353","15.5363680308272","650.618252687975","none","dynamic","09","man","stroke"
"950","120","511.592592592593","540","66645.5894773278","2459","55252","6.10948905109489","4.92528735632184","5.2721097467043","5.26281336742946","0.0298436876121536","10.8949924827697","569.387852644064","7.90909090909091","5.91666666666667","7.18062455416175","7.3253911238825","0.181537691495491","13.4705121508297","775.507451849469","none","dynamic","09","man","stroke"
"909","138","496.611111111111","503.5","33754.2585669782","3592","53634","5.61643835616438","4.82936507936508","5.13796827368443","5.13602825057028","0.0282846703569412","9.56878951859598","554.900573557919","7.54146341463415","4.97548161120841","5.90983611929962","5.81327450890398","0.359513343514337","12.1441385775063","638.262300884359","none","dynamic","09","man","stroke"
"909","138","496.611111111111","503.5","33754.2585669782","3592","53634","5.61643835616438","4.82936507936508","5.13796827368443","5.13602825057028","0.0282846703569412","9.56878951859598","554.900573557919","7.54146341463415","4.97548161120841","5.90983611929962","5.81327450890398","0.359513343514337","12.1441385775063","638.262300884359","none","dynamic","09","man","stroke"
"909","138","496.611111111111","503.5","33754.2585669782","3592","53634","5.61643835616438","4.82936507936508","5.13796827368443","5.13602825057028","0.0282846703569412","9.56878951859598","554.900573557919","7.54146341463415","4.97548161120841","5.90983611929962","5.81327450890398","0.359513343514337","12.1441385775063","638.262300884359","none","dynamic","09","man","stroke"
"909","138","496.611111111111","503.5","33754.2585669782","3592","53634","5.61643835616438","4.82936507936508","5.13796827368443","5.13602825057028","0.0282846703569412","9.56878951859598","554.900573557919","7.54146341463415","4.97548161120841","5.90983611929962","5.81327450890398","0.359513343514337","12.1441385775063","638.262300884359","none","dynamic","09","man","stroke"
"909","138","496.611111111111","503.5","33754.2585669782","3592","53634","5.61643835616438","4.82936507936508","5.13796827368443","5.13602825057028","0.0282846703569412","9.56878951859598","554.900573557919","7.54146341463415","4.97548161120841","5.90983611929962","5.81327450890398","0.359513343514337","12.1441385775063","638.262300884359","none","dynamic","09","man","stroke"
"820","164","458.138888888889","442","21283.7468847352","9664","49479","5.10280373831776","3.28361858190709","4.08595733731693","4.09123558789075","0.137815225849029","24.7125269682238","441.283392430228","5.58671586715867","4.43922204213938","4.99668438994349","5.00581943576418","0.0546928193112888","17.8703325298224","539.641914113897","none","dynamic","09","man","tickle"
"772","117","351.240740740741","337.5","28192.1844929041","8198","37934","5.80188679245283","3.81851851851852","4.89290089462919","4.9541303048416","0.229282950151478","18.770671733982","528.433296619952","7.5","4.74358974358974","5.74165289696302","5.5689721950424","0.427988557656194","35.433499078931","620.098512872006","none","dynamic","09","man","tickle"
"603","110","273.398148148148","218.5","17021.2512114919","6461","29527","6.18627450980392","4.6056338028169","5.33227650494011","5.3112181015979","0.0894676053125214","21.334382140016","575.885862533532","6.98064516129032","4.52678571428571","5.60606313255559","5.54659454143103","0.272475842923193","24.3844634125493","605.454818316003","none","dynamic","09","man","tickle"
"864","102","282.731481481481","216","29966.1234856352","7759","30535","5.78512396694215","4.34710743801653","5.04807045485351","5.03614756419939","0.0669345728430009","17.9523176778829","545.191609124179","7.51363636363636","5.20661157024793","6.01944472183982","5.90818783865141","0.159190079438456","25.2430097029191","650.100029958701","none","dynamic","09","man","tickle"
"864","102","282.731481481481","216","29966.1234856352","7759","30535","5.78512396694215","4.34710743801653","5.04807045485351","5.03614756419939","0.0669345728430009","17.9523176778829","545.191609124179","7.51363636363636","5.20661157024793","6.01944472183982","5.90818783865141","0.159190079438456","25.2430097029191","650.100029958701","none","dynamic","09","man","tickle"
"864","102","282.731481481481","216","29966.1234856352","7759","30535","5.78512396694215","4.34710743801653","5.04807045485351","5.03614756419939","0.0669345728430009","17.9523176778829","545.191609124179","7.51363636363636","5.20661157024793","6.01944472183982","5.90818783865141","0.159190079438456","25.2430097029191","650.100029958701","none","dynamic","09","man","tickle"
"864","102","282.731481481481","216","29966.1234856352","7759","30535","5.78512396694215","4.34710743801653","5.04807045485351","5.03614756419939","0.0669345728430009","17.9523176778829","545.191609124179","7.51363636363636","5.20661157024793","6.01944472183982","5.90818783865141","0.159190079438456","25.2430097029191","650.100029958701","none","dynamic","09","man","tickle"
"864","102","282.731481481481","216","29966.1234856352","7759","30535","5.78512396694215","4.34710743801653","5.04807045485351","5.03614756419939","0.0669345728430009","17.9523176778829","545.191609124179","7.51363636363636","5.20661157024793","6.01944472183982","5.90818783865141","0.159190079438456","25.2430097029191","650.100029958701","none","dynamic","09","man","tickle"
"4989","4690","4826","4811.5","6036.85981308411","2304","521208","4.08796579108125","4.02938112106689","4.05737263554215","4.05620721806654","0.000206761046699783","1.12206751176665","438.196244638552","7.85146223437829","7.75724054706356","7.79928108671723","7.79781497725423","0.000277861687222536","1.94130854081469","842.322357365461","none","static","09","man","constant"
"5544","4958","5285","5329.5","27913.0093457944","2749","570780","4.11027131782946","4.01935483870968","4.06542652267129","4.06621787347557","0.00037622501697098","1.15246067521247","439.066064448499","7.81121121121121","7.6973228920051","7.75625730589919","7.75758292731661","0.000471472744043173","2.02555592466721","837.675789037112","none","static","09","man","constant"
"5737","5515","5633.36111111111","5635","4013.55996884735","2530","608403","4.10257768361582","4.03049990976358","4.06499122177296","4.06508574910623","0.000141540721381987","1.11666278096113","439.01905195148","7.81452775775054","7.70826609288148","7.76255739601309","7.76466894498609","0.000263592664128857","1.51253105761915","838.356198769413","none","static","09","man","constant"
"6136","5699","5891.86111111111","5860","12472.6440809969","2520","636321","4.1180496150556","4.03861451773285","4.0840955095022","4.09083706399361","0.000450256056863718","0.908167269376915","441.082315026237","7.83532934131737","7.73089252572971","7.78269127182272","7.77838812245553","0.000616108500514071","1.515029509884","840.530657356853","none","static","09","man","constant"
"6136","5699","5891.86111111111","5860","12472.6440809969","2520","636321","4.1180496150556","4.03861451773285","4.0840955095022","4.09083706399361","0.000450256056863718","0.908167269376915","441.082315026237","7.83532934131737","7.73089252572971","7.78269127182272","7.77838812245553","0.000616108500514071","1.515029509884","840.530657356853","none","static","09","man","constant"
"6136","5699","5891.86111111111","5860","12472.6440809969","2520","636321","4.1180496150556","4.03861451773285","4.0840955095022","4.09083706399361","0.000450256056863718","0.908167269376915","441.082315026237","7.83532934131737","7.73089252572971","7.78269127182272","7.77838812245553","0.000616108500514071","1.515029509884","840.530657356853","none","static","09","man","constant"
"6136","5699","5891.86111111111","5860","12472.6440809969","2520","636321","4.1180496150556","4.03861451773285","4.0840955095022","4.09083706399361","0.000450256056863718","0.908167269376915","441.082315026237","7.83532934131737","7.73089252572971","7.78269127182272","7.77838812245553","0.000616108500514071","1.515029509884","840.530657356853","none","static","09","man","constant"
"6136","5699","5891.86111111111","5860","12472.6440809969","2520","636321","4.1180496150556","4.03861451773285","4.0840955095022","4.09083706399361","0.000450256056863718","0.908167269376915","441.082315026237","7.83532934131737","7.73089252572971","7.78269127182272","7.77838812245553","0.000616108500514071","1.515029509884","840.530657356853","none","static","09","man","constant"
"167","127","148.694444444444","148","70.4384735202492","949","16059","5.39873417721519","4.72972972972973","5.07780926168456","5.07019428776077","0.01816116563328","15.3923630028773","548.403400261932","7.1021897810219","6.18881118881119","6.56274032991591","6.56130154420499","0.0235072669628708","19.0712037417004","708.775955630918","none","static","09","man","notouch"
"171","128","150.157407407407","150","59.2927483558325","848","16217","5.4375","4.63636363636364","5.07499604557003","5.0917476563172","0.0259370582671756","17.4981885363284","548.099572921563","6.96575342465753","6.18181818181818","6.56026598412637","6.55857142857143","0.0223599451623107","18.8161269495552","708.508726285648","none","static","09","man","notouch"
"166","115","146.138888888889","146","86.1767912772586","885","15783","5.4962962962963","4.78518518518518","5.1540964507473","5.15719849583669","0.0247177423596624","17.4311458995424","556.642416680708","6.82312925170068","6.00671140939597","6.48811372317609","6.5082776975821","0.0217049952092476","17.085695256275","700.716282103017","none","static","09","man","notouch"
"162","123","144.398148148148","145","75.7371928002769","909","15595","5.44736842105263","4.77777777777778","5.13388772868108","5.14058799510004","0.0248446709720427","17.5495433974687","554.459874697556","6.87096774193548","6.04430379746835","6.47834594351687","6.47159498207885","0.0222585466465683","18.560578787118","699.661361899821","none","static","09","man","notouch"
"162","123","144.398148148148","145","75.7371928002769","909","15595","5.44736842105263","4.77777777777778","5.13388772868108","5.14058799510004","0.0248446709720427","17.5495433974687","554.459874697556","6.87096774193548","6.04430379746835","6.47834594351687","6.47159498207885","0.0222585466465683","18.560578787118","699.661361899821","none","static","09","man","notouch"
"162","123","144.398148148148","145","75.7371928002769","909","15595","5.44736842105263","4.77777777777778","5.13388772868108","5.14058799510004","0.0248446709720427","17.5495433974687","554.459874697556","6.87096774193548","6.04430379746835","6.47834594351687","6.47159498207885","0.0222585466465683","18.560578787118","699.661361899821","none","static","09","man","notouch"
"162","123","144.398148148148","145","75.7371928002769","909","15595","5.44736842105263","4.77777777777778","5.13388772868108","5.14058799510004","0.0248446709720427","17.5495433974687","554.459874697556","6.87096774193548","6.04430379746835","6.47834594351687","6.47159498207885","0.0222585466465683","18.560578787118","699.661361899821","none","static","09","man","notouch"
"162","123","144.398148148148","145","75.7371928002769","909","15595","5.44736842105263","4.77777777777778","5.13388772868108","5.14058799510004","0.0248446709720427","17.5495433974687","554.459874697556","6.87096774193548","6.04430379746835","6.47834594351687","6.47159498207885","0.0222585466465683","18.560578787118","699.661361899821","none","static","09","man","notouch"
"538","122","193.407407407407","167","4920.24368293527","3594","20888","5.82352941176471","4.70722433460076","5.15779076968222","5.14831107619796","0.0406885636005627","19.561146636759","557.04140312568","7.3236074270557","5.50675675675676","6.38557423070277","6.36175566116857","0.135983154748761","24.3210455680839","689.642016915899","none","static","09","man","pat"
"440","119","190.657407407407","157.5","5820.43293527172","3827","20591","5.87581699346405","4.7","5.20186852868596","5.19448140755526","0.0608515001971714","22.2665522777676","561.801801098084","7.31775700934579","5.54225352112676","6.21377484966459","6.16399749850455","0.115702066725896","22.9998287484094","671.087683763775","none","static","09","man","pat"
"407","129","184.407407407407","163","3343.68293527172","3714","19916","5.73619631901841","4.73262032085561","5.16179005485869","5.14823232323232","0.0419893354652423","21.4345389592174","557.473325924739","6.88452088452088","5.66049382716049","6.18519502716487","6.17885701868753","0.0512822462466501","21.3443217290383","668.001062933806","none","static","09","man","pat"
"409","149","213.611111111111","199.5","2802.68847352025","3086","23070","5.64077669902913","4.66216216216216","5.17480121610603","5.16837731050457","0.0411740744382808","21.0424082907467","558.878531339451","6.80585106382979","5.45989304812834","6.11988724408885","6.12533474394155","0.053706903112874","21.9719576433006","660.947822361595","none","static","09","man","pat"
"409","149","213.611111111111","199.5","2802.68847352025","3086","23070","5.64077669902913","4.66216216216216","5.17480121610603","5.16837731050457","0.0411740744382808","21.0424082907467","558.878531339451","6.80585106382979","5.45989304812834","6.11988724408885","6.12533474394155","0.053706903112874","21.9719576433006","660.947822361595","none","static","09","man","pat"
"409","149","213.611111111111","199.5","2802.68847352025","3086","23070","5.64077669902913","4.66216216216216","5.17480121610603","5.16837731050457","0.0411740744382808","21.0424082907467","558.878531339451","6.80585106382979","5.45989304812834","6.11988724408885","6.12533474394155","0.053706903112874","21.9719576433006","660.947822361595","none","static","09","man","pat"
"409","149","213.611111111111","199.5","2802.68847352025","3086","23070","5.64077669902913","4.66216216216216","5.17480121610603","5.16837731050457","0.0411740744382808","21.0424082907467","558.878531339451","6.80585106382979","5.45989304812834","6.11988724408885","6.12533474394155","0.053706903112874","21.9719576433006","660.947822361595","none","static","09","man","pat"
"409","149","213.611111111111","199.5","2802.68847352025","3086","23070","5.64077669902913","4.66216216216216","5.17480121610603","5.16837731050457","0.0411740744382808","21.0424082907467","558.878531339451","6.80585106382979","5.45989304812834","6.11988724408885","6.12533474394155","0.053706903112874","21.9719576433006","660.947822361595","none","static","09","man","pat"
"1015","123","487.509259259259","528","73326.5139321564","3357","52651","5.90243902439024","4.23023255813953","4.87685211006333","4.89014008620689","0.0741463466538932","15.3520510911098","526.70002788684","7.39840637450199","5.38255033557047","6.51925563544326","6.74783037212647","0.448559231499545","16.6283806806165","704.079608627872","none","static","09","man","rub"
"997","133","472.833333333333","557.5","80122.738317757","4125","51066","5.44474034620506","4.37175792507205","4.90765343886473","4.89363972680705","0.0719321801517027","13.8946052900783","530.026571397391","7.26453488372093","5.25","6.17382496085411","6.39328225840919","0.303585847352135","13.8786291413056","666.773095772244","none","static","09","man","rub"
"1588","803","1207.2962962963","1231.5","39115.5001730703","4265","130388","5.19267654751526","4.55720338983051","4.95658327309423","4.96352098202121","0.0171738566959629","4.61695173558493","535.310993494177","7.23726235741445","6.56980351602896","6.94064093087951","6.92650462853073","0.0253231142744534","6.63284879583595","749.589220534988","none","static","09","man","rub"
"1269","128","540.555555555556","421","151408.641744548","3433","58380","5.21583850931677","4.21052631578947","4.83007248047586","4.81784145929512","0.0586997669853159","10.2630009153163","521.647827891393","7.57446808510638","5.26143790849673","6.56931577601795","6.92973321858864","0.625457696872798","15.0027305708009","709.486103809938","none","static","09","man","rub"
"1269","128","540.555555555556","421","151408.641744548","3433","58380","5.21583850931677","4.21052631578947","4.83007248047586","4.81784145929512","0.0586997669853159","10.2630009153163","521.647827891393","7.57446808510638","5.26143790849673","6.56931577601795","6.92973321858864","0.625457696872798","15.0027305708009","709.486103809938","none","static","09","man","rub"
"1269","128","540.555555555556","421","151408.641744548","3433","58380","5.21583850931677","4.21052631578947","4.83007248047586","4.81784145929512","0.0586997669853159","10.2630009153163","521.647827891393","7.57446808510638","5.26143790849673","6.56931577601795","6.92973321858864","0.625457696872798","15.0027305708009","709.486103809938","none","static","09","man","rub"
"1269","128","540.555555555556","421","151408.641744548","3433","58380","5.21583850931677","4.21052631578947","4.83007248047586","4.81784145929512","0.0586997669853159","10.2630009153163","521.647827891393","7.57446808510638","5.26143790849673","6.56931577601795","6.92973321858864","0.625457696872798","15.0027305708009","709.486103809938","none","static","09","man","rub"
"1269","128","540.555555555556","421","151408.641744548","3433","58380","5.21583850931677","4.21052631578947","4.83007248047586","4.81784145929512","0.0586997669853159","10.2630009153163","521.647827891393","7.57446808510638","5.26143790849673","6.56931577601795","6.92973321858864","0.625457696872798","15.0027305708009","709.486103809938","none","static","09","man","rub"
"1968","82","711.138888888889","708","301152.43847352","13048","76803","5.8494623655914","3.12093495934959","4.43907132697924","4.41915110958326","0.431925901224122","19.671363210527","479.419703313758","7.85347593582888","5.28971962616822","6.35720452043515","6.1363414037662","0.455557918812662","20.8039881846046","686.578088206996","none","static","09","man","scratch"
"2282","87","786.25","840.5","323884.89953271","11873","84915","5.93617021276596","3.12443946188341","4.53331802085152","4.46787740470882","0.605577580984195","21.5041019758947","489.598346251964","7.8558282208589","5","6.389973639149","6.47657578852736","0.534386805216013","22.3090660343243","690.117153028092","none","static","09","man","scratch"
"1510","82","599.018518518518","567.5","188238.354794046","10520","64694","5.58333333333333","3.61100917431193","4.52385054918565","4.48643947358689","0.211046712033164","22.3399056764883","488.57585931205","7.52034525277435","5.35238095238095","6.2910393696387","6.19984527008493","0.250056811673692","20.1098645362245","679.43225192098","none","static","09","man","scratch"
"1368","94","565.796296296296","539","151637.378677743","8099","61106","5.976","3.18955042527339","4.46173550796211","4.22367129824813","0.606319050047878","19.3017156394274","481.867434859908","6.55954323001631","5.19090909090909","5.83577544182913","5.84534340266547","0.0909694404215632","19.2172019498071","630.263747717546","none","static","09","man","scratch"
"1368","94","565.796296296296","539","151637.378677743","8099","61106","5.976","3.18955042527339","4.46173550796211","4.22367129824813","0.606319050047878","19.3017156394274","481.867434859908","6.55954323001631","5.19090909090909","5.83577544182913","5.84534340266547","0.0909694404215632","19.2172019498071","630.263747717546","none","static","09","man","scratch"
"1368","94","565.796296296296","539","151637.378677743","8099","61106","5.976","3.18955042527339","4.46173550796211","4.22367129824813","0.606319050047878","19.3017156394274","481.867434859908","6.55954323001631","5.19090909090909","5.83577544182913","5.84534340266547","0.0909694404215632","19.2172019498071","630.263747717546","none","static","09","man","scratch"
"1368","94","565.796296296296","539","151637.378677743","8099","61106","5.976","3.18955042527339","4.46173550796211","4.22367129824813","0.606319050047878","19.3017156394274","481.867434859908","6.55954323001631","5.19090909090909","5.83577544182913","5.84534340266547","0.0909694404215632","19.2172019498071","630.263747717546","none","static","09","man","scratch"
"1368","94","565.796296296296","539","151637.378677743","8099","61106","5.976","3.18955042527339","4.46173550796211","4.22367129824813","0.606319050047878","19.3017156394274","481.867434859908","6.55954323001631","5.19090909090909","5.83577544182913","5.84534340266547","0.0909694404215632","19.2172019498071","630.263747717546","none","static","09","man","scratch"
"804","145","451.361111111111","502","38298.3637071651","4184","48747","5.64968152866242","4.83747927031509","5.1745534162416","5.15021030300801","0.0249606882369754","11.0293366402785","558.851768954092","7.72243346007605","5.79768786127168","6.98483634162351","7.14560045040911","0.268101051707391","15.8997331105839","754.36232489534","none","static","09","man","stroke"
"930","138","444.055555555556","463","40657.3613707165","6174","47958","5.83050847457627","4.91471571906354","5.26406047137776","5.21941801582173","0.0314830469202676","10.4224260709285","568.518530908798","7.81008902077151","4.77851239669421","6.46565671104638","6.50075979878432","0.548507932894656","18.136142217215","698.290924793009","none","static","09","man","stroke"
"1001","141","566.111111111111","596.5","80476.0996884735","4740","61140","5.64539007092199","4.80519480519481","5.22005728979589","5.2156915726817","0.01950577928054","10.0545941365229","563.766187297957","7.87788778877888","4.73275862068965","6.75271508049904","7.28541464276252","0.858293289285915","13.7406110897199","729.293228693897","none","static","09","man","stroke"
"912","139","457.12962962963","490.5","48238.1699550017","5979","49370","5.73684210526316","4.80519480519481","5.20450761171299","5.18751648641519","0.0250433730361203","12.6098735572053","562.086822065003","7.46837944664032","4.72926447574335","6.29713162251377","6.31734566442772","0.655698125669783","17.4296144876241","680.090215231487","none","static","09","man","stroke"
"912","139","457.12962962963","490.5","48238.1699550017","5979","49370","5.73684210526316","4.80519480519481","5.20450761171299","5.18751648641519","0.0250433730361203","12.6098735572053","562.086822065003","7.46837944664032","4.72926447574335","6.29713162251377","6.31734566442772","0.655698125669783","17.4296144876241","680.090215231487","none","static","09","man","stroke"
"912","139","457.12962962963","490.5","48238.1699550017","5979","49370","5.73684210526316","4.80519480519481","5.20450761171299","5.18751648641519","0.0250433730361203","12.6098735572053","562.086822065003","7.46837944664032","4.72926447574335","6.29713162251377","6.31734566442772","0.655698125669783","17.4296144876241","680.090215231487","none","static","09","man","stroke"
"912","139","457.12962962963","490.5","48238.1699550017","5979","49370","5.73684210526316","4.80519480519481","5.20450761171299","5.18751648641519","0.0250433730361203","12.6098735572053","562.086822065003","7.46837944664032","4.72926447574335","6.29713162251377","6.31734566442772","0.655698125669783","17.4296144876241","680.090215231487","none","static","09","man","stroke"
"912","139","457.12962962963","490.5","48238.1699550017","5979","49370","5.73684210526316","4.80519480519481","5.20450761171299","5.18751648641519","0.0250433730361203","12.6098735572053","562.086822065003","7.46837944664032","4.72926447574335","6.29713162251377","6.31734566442772","0.655698125669783","17.4296144876241","680.090215231487","none","static","09","man","stroke"
"395","130","245.87962962963","239.5","2893.63958116995","5164","26555","5.5531914893617","4.64864864864865","5.10157406835922","5.1","0.0348536722517597","19.6674277078834","550.969999382795","6.64473684210526","5.64768683274021","6.17707140454743","6.15368656240025","0.0549884514041537","17.860479629317","667.123711691122","none","static","09","man","tickle"
"391","130","250.046296296296","245.5","4937.22213568709","4800","27005","5.65217391304348","4.61581920903955","5.12139792038928","5.10408203902827","0.055660208165082","22.1810301042706","553.110975402042","6.96296296296296","5.48305084745763","6.16582678746339","6.16936942757462","0.0682532653159701","18.9775595364574","665.909293046046","none","static","09","man","tickle"
"466","143","252.805555555556","239","4318.51323987539","4683","27303","5.61842105263158","4.66839378238342","5.09911808092937","5.06789045956619","0.043187269915019","18.1778127529744","550.704752740372","6.76699029126214","5.71311475409836","6.2090045878954","6.22492887624466","0.0665278269672912","20.5074618711771","670.572495492703","none","static","09","man","tickle"
"443","149","254.722222222222","252.5","4305.0062305296","4391","27510","5.63387978142076","4.4272076372315","5.08681459206407","5.10709477798285","0.0574139056841783","19.765290257653","549.37597594292","6.67403314917127","5.43626062322946","6.17616251069008","6.21830872913992","0.0902681102815546","20.2993112544672","667.025551154528","none","static","09","man","tickle"
"443","149","254.722222222222","252.5","4305.0062305296","4391","27510","5.63387978142076","4.4272076372315","5.08681459206407","5.10709477798285","0.0574139056841783","19.765290257653","549.37597594292","6.67403314917127","5.43626062322946","6.17616251069008","6.21830872913992","0.0902681102815546","20.2993112544672","667.025551154528","none","static","09","man","tickle"
"443","149","254.722222222222","252.5","4305.0062305296","4391","27510","5.63387978142076","4.4272076372315","5.08681459206407","5.10709477798285","0.0574139056841783","19.765290257653","549.37597594292","6.67403314917127","5.43626062322946","6.17616251069008","6.21830872913992","0.0902681102815546","20.2993112544672","667.025551154528","none","static","09","man","tickle"
"443","149","254.722222222222","252.5","4305.0062305296","4391","27510","5.63387978142076","4.4272076372315","5.08681459206407","5.10709477798285","0.0574139056841783","19.765290257653","549.37597594292","6.67403314917127","5.43626062322946","6.17616251069008","6.21830872913992","0.0902681102815546","20.2993112544672","667.025551154528","none","static","09","man","tickle"
"443","149","254.722222222222","252.5","4305.0062305296","4391","27510","5.63387978142076","4.4272076372315","5.08681459206407","5.10709477798285","0.0574139056841783","19.765290257653","549.37597594292","6.67403314917127","5.43626062322946","6.17616251069008","6.21830872913992","0.0902681102815546","20.2993112544672","667.025551154528","none","static","09","man","tickle"
"747","621","680.740740740741","681","935.296642436829","1863","73520","4.89181692094313","4.60114777618364","4.71849248111681","4.70948527081966","0.00387967287636421","7.12568970249103","509.597187960616","6.20375722543353","5.73312883435583","6.00504315986391","6.00721538282136","0.00626717585488702","6.85015933599301","648.544661265302","cover","dynamic","10","man","constant"
