"filename","condition","subject","gesture","count"
"shearx_P9_scratch_5_FLAT.csv","flat","9","scratch","-1"
"shearx_P9_scratch_6_FLAT.csv","flat","9","scratch","-1"
"shearx_P9_scratch_7_FLAT.csv","flat","9","scratch","-1"
"shearx_P9_stroke_1_FLAT.csv","flat","9","stroke","-1"
"shearx_P9_stroke_2_FLAT.csv","flat","9","stroke","-1"
"shearx_P9_stroke_3_FLAT.csv","flat","9","stroke","-1"
"shearx_P9_stroke_4_FLAT.csv","flat","9","stroke","-1"
"shearx_P9_stroke_5_FLAT.csv","flat","9","stroke","-1"
"shearx_P9_stroke_6_FLAT.csv","flat","9","stroke","-1"
"shearx_P9_stroke_7_FLAT.csv","flat","9","stroke","-1"
"shearx_P9_tap_1_FLAT.csv","flat","9","tap","-1"
"shearx_P9_tap_2_FLAT.csv","flat","9","tap","-1"
"shearx_P9_tap_3_FLAT.csv","flat","9","tap","-1"
"shearx_P9_tap_4_FLAT.csv","flat","9","tap","-1"
"shearx_P9_tap_5_FLAT.csv","flat","9","tap","-1"
"shearx_P9_tap_6_FLAT.csv","flat","9","tap","-1"
"shearx_P9_tap_7_FLAT.csv","flat","9","tap","-1"
"shearx_P9_tickle_1_FLAT.csv","flat","9","tickle","-1"
"shearx_P9_tickle_2_FLAT.csv","flat","9","tickle","-1"
"shearx_P9_tickle_3_FLAT.csv","flat","9","tickle","-1"
"shearx_P9_tickle_4_FLAT.csv","flat","9","tickle","-1"
"shearx_P9_tickle_5_FLAT.csv","flat","9","tickle","-1"
"shearx_P9_tickle_6_FLAT.csv","flat","9","tickle","-1"
"shearx_P9_tickle_7_FLAT.csv","flat","9","tickle","-1"
