maxSY,minSY,meanSY,medianSY,varSY,totalvarSY,aucSY,XmaxSY,XminSY,XmeanSY,XmedianSY,XvarSY,XtotalvarSY,XaucSY,YmaxSY,YminSY,YmeanSY,YmedianSY,YvarSY,YtotalvarSY,YaucSY,subject,filecount,gesture
4710,4495,4588.4125,4582.5,2053.106171,4158,367073,3.543348776,3.463068182,3.500339625,3.499945498,0.0003324124872,1.44021674,280.02717,3.54670913,3.464254386,3.500320742,3.500108225,0.0002072603812,1.251052734,280.0256593,P8,5,pat
4680,4449,4592.6625,4591,2162.555538,4474,367413,3.544798951,3.46606633,3.499714941,3.499352634,0.0003230979139,1.550941161,279.9771953,3.533677641,3.458562321,3.500195379,3.501246078,0.0002498497268,1.336046214,280.0156304,P8,5,pat
4807,4473,4593.225,4594,2330.100633,3868,367458,3.544893007,3.464215364,3.500981416,3.499240051,0.0002773944096,1.241424697,280.0785133,3.537170264,3.452,3.502330532,3.502744522,0.0002954560951,1.616871614,280.1864426,P8,5,pat
4684,4511,4583.5625,4583,1455.515032,3192,366685,3.540452371,3.459126298,3.500114268,3.501198357,0.0002758721856,1.369093383,280.0091415,3.54137931,3.458745875,3.501572272,3.502608768,0.0002316244283,1.412587344,280.1257817,P8,5,pat
4715,4466,4587.45,4592.5,2540.858228,4218,366996,3.545650301,3.461604096,3.503526731,3.503636277,0.000345041507,1.651838183,280.2821385,3.530226423,3.461936597,3.498986662,3.501018326,0.0002288208079,1.371831945,279.918933,P8,6,pat
4676,4487,4587.5,4589.5,1262.962025,2849,367000,3.548724657,3.450368444,3.499200044,3.501207055,0.0005019107774,1.74946041,279.9360035,3.537365011,3.469929763,3.499734053,3.498627375,0.0002150769232,1.343734752,279.9787242,P8,6,pat
4694,4412,4587.775,4580,2338.758861,4398,367022,3.553060326,3.46207925,3.502137635,3.499674669,0.0003740638559,1.785805572,280.1710108,3.531390615,3.456907752,3.497528956,3.498642223,0.0002504441904,1.648982504,279.8023165,P8,6,pat
4694,4489,4588.65,4589,1654.964557,3978,367092,3.549071038,3.461538462,3.502148946,3.502529472,0.0003120419552,1.341544736,280.1719157,3.537936914,3.464245935,3.500299013,3.5000545,0.0001719277978,1.221397628,280.023921,P8,6,pat
4756,4469,4598.775,4598,2037.746203,4115,367902,3.539748045,3.449073064,3.501719882,3.504001575,0.0004115958783,1.869345419,280.1375906,3.534396156,3.464745689,3.498159402,3.498808676,0.0002190784645,1.347461779,279.8527522,P8,7,pat
4692,4482,4591.3625,4592.5,1370.056804,3369,367309,3.534240657,3.454246935,3.50119989,3.500981307,0.0002599855681,1.222162276,280.0959912,3.549274421,3.431464174,3.500229109,3.501253116,0.0002269418932,1.206168437,280.0183287,P8,7,pat
4692,4499,4589.6,4585,1725.002532,3697,367168,3.549469582,3.463409242,3.502478496,3.50230276,0.0003252044845,1.492678326,280.1982796,3.531700918,3.468159859,3.499638853,3.499085143,0.0002244274953,1.225049962,279.9711082,P8,7,pat
4704,4474,4585.3875,4586,1596.36693,3766,366831,3.561461067,3.460282916,3.500286851,3.496347702,0.00037502556,1.746301912,280.0229481,3.536803136,3.466478015,3.501114936,3.500441158,0.0002509381573,1.310687389,280.0891948,P8,7,pat
4669,4504,4588.075,4588,1465.791772,3538,367046,3.546360485,3.451845381,3.50088581,3.500871083,0.0003412691091,1.451300166,280.0708648,3.527474924,3.464831804,3.497739742,3.497958031,0.0002206917455,1.300299089,279.8191793,P8,1,pinch
4704,4543,4601.2125,4600.5,988.0681962,2725,368097,3.545356604,3.452406883,3.500198586,3.499292444,0.0003867758478,1.711588238,280.0158869,3.532104121,3.465116279,3.499131178,3.498419849,0.0002419536968,1.445393158,279.9304942,P8,1,pinch
4693,4499,4595.1625,4596,2277.175791,4394,367613,3.545156353,3.445361721,3.502634077,3.504052461,0.0004372506561,1.612051347,280.2107261,3.543993048,3.45768642,3.498860948,3.497824639,0.0002837348042,1.541675655,279.9088758,P8,1,pinch
4682,4499,4584.35,4588.5,1239.8,3518,366748,3.539372669,3.450316663,3.501633018,3.50175387,0.0003405242388,1.589587977,280.1306414,3.536963258,3.465753425,3.499185356,3.498841036,0.0002810062366,1.626984291,279.9348285,P8,1,pinch
4716,4482,4596.025,4595,1933.796835,4069,367682,3.54652945,3.461571863,3.502116557,3.50251169,0.0003480218147,1.583730957,280.1693245,3.537829658,3.470194384,3.501363361,3.500806878,0.0001975461244,1.381930208,280.1090688,P8,2,pinch
4685,4479,4589.4,4590,1703.027848,4002,367152,3.552094758,3.448298429,3.503464492,3.502868236,0.0003390260162,1.403751854,280.2771594,3.543599656,3.467355463,3.499592163,3.499453393,0.0002218637535,1.519195609,279.9673731,P8,2,pinch
4680,4468,4590.7375,4593,1619.031487,3615,367259,3.550194721,3.448787945,3.503171819,3.504009684,0.0003657067039,1.541442282,280.2537455,3.541702494,3.464764375,3.500969607,3.500873577,0.0002373853696,1.302799425,280.0775686,P8,2,pinch
4687,4478,4585.8625,4589,1814.29731,3956,366869,3.543906215,3.44972973,3.501036435,3.502599658,0.0004490616575,1.567364265,280.0829148,3.539160537,3.467462039,3.499458294,3.498146902,0.0002328427163,1.377281364,279.9566635,P8,2,pinch
4701,4493,4591.925,4587,1597.462658,3715,367354,3.543054955,3.444153005,3.494601609,3.496024588,0.0003043926757,1.3627626,279.5681287,3.539817232,3.45587918,3.503422287,3.504521415,0.0002652527701,1.308975618,280.2737829,P8,3,pinch
4688,4467,4585.175,4586.5,1947.589241,3994,366814,3.537657815,3.452948829,3.500292418,3.501361101,0.0003314313147,1.564856087,280.0233934,3.548506649,3.470703979,3.500767711,3.502398383,0.0002560448862,1.423351561,280.0614169,P8,3,pinch
4757,4488,4591.2625,4594.5,2085.664399,3991,367301,3.541266376,3.458035133,3.499021197,3.500753495,0.0002842622979,1.298604848,279.9216957,3.539803708,3.479280859,3.505317296,3.503754943,0.0001934327237,1.194750625,280.4253837,P8,3,pinch
4692,4486,4595.3875,4595,1748.898576,3358,367631,3.551090209,3.448812095,3.500506815,3.50097684,0.0004387168319,1.702980933,280.0405452,3.537703513,3.465824989,3.498829459,3.499234512,0.000224001567,1.242202112,279.9063567,P8,3,pinch
4704,4496,4583.675,4577.5,1690.45,3953,366694,3.554689192,3.462272526,3.505512473,3.506073682,0.0003519530601,1.45497149,280.4409979,3.535542957,3.469858542,3.499422624,3.500164958,0.0002277947308,1.178944436,279.9538099,P8,4,pinch
4668,4462,4586.3625,4592,1497.677057,3098,366909,3.549194602,3.462274407,3.502495494,3.501700681,0.000386731234,1.711288616,280.1996395,3.536580087,3.467216674,3.501009882,3.50048945,0.0002070801266,1.325723853,280.0807906,P8,4,pinch
4657,4506,4584.95,4584.5,1012.124051,3090,366796,3.546926274,3.454486346,3.504390411,3.505795606,0.00036158226,1.793436028,280.3512329,3.544918033,3.474215493,3.503536295,3.502295255,0.0002616957128,1.410104464,280.2829036,P8,4,pinch
4726,4492,4575.7375,4571,1797.259335,3673,366059,3.543763676,3.461421099,3.502972471,3.501599681,0.0003037604338,1.441026008,280.2377977,3.551739037,3.45564872,3.502194317,3.501754174,0.0002951685888,1.375091789,280.1755453,P8,4,pinch
4687,4487,4594.95,4599.5,1691.794937,3562,367596,3.542573831,3.445314199,3.500836538,3.504309882,0.0003780167738,1.494055419,280.066923,3.54855529,3.457825991,3.500147122,3.500108224,0.0003209494914,1.430942361,280.0117697,P8,5,pinch
4714,4482,4590.175,4597.5,2052.323418,4253,367214,3.548373102,3.447056239,3.496873133,3.496744497,0.0004316315683,1.588351729,279.7498506,3.531113059,3.466289691,3.500783404,3.502188574,0.0002220833348,1.175149199,280.0626723,P8,5,pinch
4698,4505,4592.8375,4592,1371.277057,3285,367427,3.534336167,3.451761103,3.496287687,3.498220247,0.0003617270381,1.607218908,279.7030149,3.544098573,3.470729576,3.502818985,3.501368034,0.000224225143,1.286443795,280.2255188,P8,5,pinch
4679,4487,4602.9625,4602,1566.568196,3854,368237,3.536307962,3.459165943,3.500277028,3.499618127,0.0003015142242,1.275941236,280.0221623,3.528364116,3.470853947,3.500847023,3.501609399,0.0001849417467,1.214440679,280.0677618,P8,5,pinch
4672,4472,4587.6125,4592,1774.999842,3400,367009,3.56469822,3.442619312,3.501953706,3.504206361,0.0004855048199,1.693006065,280.1562965,3.540511498,3.463628396,3.506072262,3.504384511,0.0002506059344,1.220136692,280.4857809,P8,6,pinch
4726,4487,4589.1625,4581.5,2404.796044,4415,367133,3.538312943,3.447960776,3.503516224,3.508473204,0.0004123067475,1.548222582,280.2812979,3.528112011,3.458640104,3.498248569,3.500549359,0.0001683467564,1.166408259,279.8598855,P8,6,pinch
4689,4490,4591.1125,4592.5,1885.923892,4015,367289,3.551920966,3.445087945,3.499586288,3.501190577,0.0003840814706,1.606647181,279.966903,3.534031414,3.470626918,3.499398106,3.498636975,0.0002065482404,1.38097408,279.9518485,P8,6,pinch
4670,4513,4591.9125,4594.5,1683.751741,3744,367353,3.546499024,3.463176189,3.498363348,3.497027947,0.0004323484968,1.790061204,279.8690678,3.53892997,3.471927162,3.500564433,3.498258427,0.0002394297735,1.31316872,280.0451547,P8,6,pinch
4702,4494,4592.1125,4591,1844.936551,3576,367369,3.553510274,3.456736035,3.50068132,3.501143717,0.000400867394,1.736559055,280.0545056,3.542273419,3.462342185,3.499240064,3.497864746,0.0002611865382,1.348874011,279.9392051,P8,7,pinch
4730,4502,4598.9625,4600,1638.568196,3532,367917,3.538933977,3.45029367,3.501637455,3.502215274,0.0004019638727,1.613795386,280.1309964,3.527705628,3.467445382,3.498578274,3.497947111,0.0001581132881,1.139839299,279.8862619,P8,7,pinch
4665,4512,4583.625,4581,1301.427215,2984,366690,3.553508772,3.442038495,3.499622711,3.499015614,0.0004534832275,1.810977304,279.9698169,3.540710264,3.456749672,3.500638214,3.499779666,0.00024987613,1.353836898,280.0510571,P8,7,pinch
4706,4455,4582.4125,4579,2184.599842,4154,366593,3.548422436,3.454286964,3.500283645,3.500548822,0.0004522323438,1.535265721,280.0226916,3.525475618,3.467889908,3.501352971,3.500000187,0.0001878411416,1.211249865,280.1082377,P8,7,pinch
4725,4448,4585.9125,4587.5,2923.954272,4839,366873,3.543619792,3.45209713,3.497908298,3.494475347,0.0003270666628,1.378380446,279.8326638,3.55,3.472064601,3.503662288,3.503074712,0.0002392726536,1.479790075,280.292983,P8,1,poke
4699,4462,4582.0625,4583,2133.198576,4231,366565,3.552251858,3.463586359,3.500501157,3.500652489,0.0003119738785,1.51924001,280.0400925,3.53563668,3.474680757,3.501532481,3.501583254,0.0001441792802,0.9972517097,280.1225985,P8,1,poke
4690,4493,4597.1875,4596.5,1872.45807,3776,367775,3.541792984,3.467436288,3.500814195,3.498965562,0.0003583204884,1.419192607,280.0651356,3.539657854,3.463620615,3.50078327,3.501194035,0.0002508423472,1.247697182,280.0626616,P8,1,poke
4683,4484,4584.65,4585,1536.331646,3092,366772,3.542752531,3.448898678,3.499300796,3.501360333,0.0003695738508,1.772071905,279.9440637,3.538461538,3.470857891,3.499150793,3.498814631,0.0001649384318,1.150372523,279.9320635,P8,1,poke
4700,4512,4595.3625,4601,1641.955538,3105,367629,3.541032783,3.447673148,3.500292646,3.49736171,0.0004215363017,1.87951114,280.0234117,3.53058104,3.452401939,3.500318592,3.500695784,0.0001893148268,1.207217411,280.0254873,P8,2,poke
4687,4462,4596.025,4597.5,1964.024684,4026,367682,3.543378995,3.455764655,3.496966056,3.495198199,0.0002960591002,1.539316917,279.7572845,3.542678994,3.470562582,3.500445745,3.500377662,0.0002319770284,1.283563216,280.0356596,P8,2,poke
4672,4499,4590.575,4595.5,1498.424684,3437,367246,3.549901725,3.451222198,3.498990088,3.49821635,0.0004363054712,1.824001042,279.919207,3.533144968,3.464138678,3.497345441,3.496748063,0.0001984065871,1.224373145,279.7876353,P8,2,poke
4681,4484,4593.6125,4590.5,1514.898576,3392,367489,3.544026549,3.446187364,3.501345492,3.503260041,0.0003690493625,1.626529204,280.1076394,3.537378115,3.46572973,3.500340721,3.500217391,0.0002612167563,1.536193475,280.0272577,P8,2,poke
4670,4511,4588.375,4591,1658.363924,3758,367070,3.547886109,3.448867385,3.503380707,3.501986225,0.0003016195438,1.408923258,280.2704566,3.534122713,3.454585153,3.496446852,3.497828814,0.0002592654308,1.397386763,279.7157481,P8,3,poke
4719,4494,4592.425,4588,2245.817089,4036,367394,3.541758727,3.454149423,3.500159126,3.49917853,0.0003680065883,1.500753384,280.0127301,3.538747811,3.464036617,3.499550036,3.4997229,0.0002790661747,1.565006023,279.9640029,P8,3,poke
4684,4492,4590,4586.5,1599.392405,3260,367200,3.57074549,3.448961749,3.500957431,3.499297915,0.0004729539636,1.811676035,280.0765945,3.530412034,3.469947735,3.500602294,3.498329378,0.000171852705,1.198367896,280.0481835,P8,3,poke
4677,4465,4586.35,4585,1964.078481,3968,366908,3.546122273,3.454624028,3.503584525,3.504170994,0.0003309005508,1.653203024,280.286762,3.540682415,3.464159292,3.500870122,3.499945019,0.0002279400247,1.263955762,280.0696097,P8,3,poke
4676,4483,4586.8375,4590,1693.32769,3525,366947,3.537516455,3.444372574,3.494259855,3.497056588,0.0004088152218,1.607755365,279.5407884,3.544812362,3.472064601,3.502456917,3.50186088,0.0002134381847,1.339602783,280.1965534,P8,4,poke
4692,4434,4584.25,4586.5,2426.848101,3824,366740,3.53156867,3.443391971,3.495206476,3.496555454,0.000311724751,1.424598254,279.6165181,3.533640149,3.469204927,3.501214198,3.502180689,0.0002213427807,1.17272666,280.0971358,P8,4,poke
4660,4436,4571.2375,4568,1577.221361,3544,365699,3.526997366,3.446463762,3.497753951,3.499778211,0.0003119779809,1.347166945,279.8203161,3.533391723,3.450207923,3.499570815,3.499568033,0.0003072914777,1.437963212,279.9656652,P8,4,poke
4664,4434,4571.5,4575,2095.746835,4301,365720,3.540187323,3.459196891,3.500272536,3.502273404,0.00034315744,1.447629833,280.0218029,3.536031162,3.462036623,3.5003457,3.499673339,0.0002766587171,1.380022524,280.027656,P8,4,poke
4672,4495,4579.675,4582,1606.222152,3786,366374,3.54659066,3.465475403,3.503674369,3.504477502,0.0003240916746,1.447566869,280.2939496,3.533390966,3.458674939,3.498168252,3.499400218,0.0002167004646,1.195015075,279.8534602,P8,5,poke
4668,4477,4585.2,4585.5,1685.351899,3761,366816,3.551640608,3.452896948,3.502009481,3.49988945,0.0004397560939,1.835324044,280.1607585,3.559158633,3.461266047,3.501032723,3.500764058,0.0002995979695,1.624981915,280.0826179,P8,5,poke
4709,4472,4580.8375,4582,1552.694778,3572,366467,3.53562762,3.459631417,3.499570097,3.500216127,0.0003027286945,1.372943724,279.9656078,3.528907923,3.474813841,3.498775011,3.49605427,0.0001701680652,1.175413508,279.9020009,P8,5,poke
4646,4467,4573.575,4580,1784.779114,3610,365886,3.55459084,3.453434096,3.501098598,3.499946086,0.0003214871889,1.343033932,280.0878878,3.542763874,3.463155613,3.500638089,3.500272295,0.0002126251321,1.295967484,280.0510471,P8,5,poke
4664,4512,4587.2625,4586.5,1499.993513,3433,366981,3.536622146,3.457746479,3.502120118,3.504415629,0.0003059122599,1.523656269,280.1696094,3.529398955,3.462434095,3.496989256,3.499126469,0.0002495843519,1.561299054,279.7591405,P8,6,poke
4715,4496,4589.2625,4588.5,2020.398576,3998,367141,3.55877795,3.459704129,3.506556462,3.509587322,0.0004965185174,1.841662241,280.524517,3.542184434,3.472790596,3.503222502,3.503318844,0.0002334774132,1.366515345,280.2578002,P8,6,poke
4678,4494,4580.8625,4579.5,1674.347943,3699,366469,3.551265271,3.466110989,3.50228235,3.50190139,0.000277990421,1.521538377,280.182588,3.531485588,3.470460469,3.500083326,3.499945096,0.00017338456,1.173252743,280.0066661,P8,6,poke
4727,4442,4578.5625,4584,2788.046677,4413,366285,3.557470011,3.448853616,3.496973804,3.497080354,0.0003813911825,1.584892225,279.7579043,3.543779801,3.46557377,3.500585656,3.498030607,0.0001846885271,1.064235112,280.0468525,P8,6,poke
4712,4493,4593.375,4591.5,1640.946203,3661,367470,3.537627413,3.455151646,3.500575751,3.502170188,0.000350846653,1.515703314,280.0460601,3.53592233,3.458269441,3.499228986,3.499503544,0.0002037966794,1.291254941,279.9383189,P8,7,poke
4718,4479,4598.275,4596.5,2069.999367,3870,367862,3.556923077,3.459528908,3.504257507,3.504545795,0.0003673531609,1.504340983,280.3406005,3.534752389,3.464984776,3.495737844,3.496714214,0.0002557815472,1.465364336,279.6590275,P8,7,poke
4690,4460,4587.575,4593.5,1986.424684,3674,367006,3.532086143,3.447774159,3.498476824,3.498915588,0.0002863638616,1.575489554,279.8781459,3.538106743,3.453529154,3.498623039,3.498036582,0.0002332543617,1.341536259,279.8898431,P8,7,poke
4689,4514,4600.5625,4600,1511.894778,3416,368045,3.546761047,3.456634866,3.50277181,3.505545578,0.000313325441,1.368002545,280.2217448,3.536011968,3.438748914,3.495339643,3.495968528,0.0002169039468,1.218897273,279.6271714,P8,7,poke
4725,4484,4595.8125,4596.5,1921.116297,3719,367665,3.541966427,3.45134443,3.503654615,3.50315435,0.0003759384887,1.561053168,280.2923692,3.531706254,3.465509568,3.49936426,3.500109266,0.0002133554729,1.297000894,279.9491408,P8,1,rub
4709,4472,4590.475,4595,2332.860127,4164,367238,3.538676407,3.466028069,3.50157163,3.500439596,0.0002725267523,1.403990147,280.1257304,3.538026945,3.45750332,3.501477145,3.501355668,0.0002873329811,1.42123213,280.1181716,P8,1,rub
4696,4513,4594.9125,4590.5,1559.296044,3638,367593,3.537303806,3.469217238,3.503967304,3.502471991,0.0002624158633,1.32557693,280.3173843,3.541776605,3.458442695,3.498617155,3.497686342,0.0003130216481,1.401583404,279.8893724,P8,1,rub
4701,4494,4586.8,4580,1646.744304,3238,366944,3.547099869,3.45427222,3.504782881,3.504423381,0.0003471250901,1.453019342,280.3826305,3.548089309,3.464906491,3.501841132,3.499345834,0.0003361874979,1.473031391,280.1472906,P8,1,rub
4692,4474,4583.1875,4580,1809.318829,3789,366655,3.533098746,3.454704213,3.497573614,3.498630419,0.0003416249439,1.526374038,279.8058891,3.531116795,3.464952758,3.497207543,3.497588985,0.0002101721352,1.190310581,279.7766034,P8,2,rub
4698,4492,4582.325,4582,1754.551266,4034,366586,3.56345733,3.460718172,3.503817949,3.50220685,0.0003827658271,1.676742055,280.3054359,3.535419383,3.465034965,3.497940994,3.496361846,0.0002579371664,1.467539829,279.8352795,P8,2,rub
4693,4473,4592.3625,4594,1750.892247,3256,367389,3.54141238,3.452417082,3.503016235,3.504158367,0.0003580977304,1.609907676,280.2412988,3.530674182,3.464527396,3.499381439,3.49896937,0.0002340549673,1.476308294,279.9505151,P8,2,rub
4693,4498,4590.4,4586.5,1832.926582,3414,367232,3.550498483,3.466725625,3.503743509,3.504839268,0.0003018376121,1.543127611,280.2994807,3.536405129,3.466303162,3.499679271,3.50010917,0.0001997872781,1.039128186,279.9743417,P8,2,rub
4681,4466,4589.8125,4589.5,1807.875791,4043,367185,3.542619098,3.462108014,3.505242197,3.507991319,0.0002903787782,1.410916393,280.4193757,3.532112069,3.452573932,3.498259522,3.498786503,0.0002439679443,1.341692175,279.8607618,P8,3,rub
4699,4472,4582.5625,4578,2462.704905,4478,366605,3.554284481,3.459587274,3.506438893,3.506191268,0.0003999614242,1.630409644,280.5151115,3.535950501,3.465804472,3.498043011,3.502189938,0.0002498589677,1.44959793,279.8434409,P8,3,rub
4659,4477,4574.85,4572,1907.065823,3825,365988,3.547933348,3.453227931,3.503538856,3.503669115,0.0003410992431,1.555303503,280.2831084,3.533392897,3.456526573,3.502032109,3.503513909,0.0002634994376,1.250170558,280.1625687,P8,3,rub
4702,4474,4581.425,4578.5,1974.551266,3743,366514,3.54333115,3.456973944,3.506053696,3.507699175,0.000410129799,1.572461661,280.4842957,3.546473303,3.452608213,3.501012118,3.501582052,0.0002341430525,1.397928538,280.0809694,P8,3,rub
4670,4492,4579.6125,4580,1397.531487,3002,366369,3.556161396,3.458826106,3.507374824,3.510067968,0.0004257420829,1.474837272,280.5899859,3.534014345,3.456507377,3.502710519,3.504762938,0.0002871225597,1.459035759,280.2168415,P8,4,rub
4655,4477,4582.9625,4584.5,1756.871994,3866,366637,3.551217372,3.43523768,3.502057532,3.500862565,0.0004257251397,1.590049388,280.1646026,3.558539205,3.473172886,3.505502563,3.505906557,0.0002000896783,1.172412956,280.4402051,P8,4,rub
4668,4482,4568.025,4574,1748.024684,3971,365442,3.559079062,3.450207017,3.507071764,3.50615986,0.0004434939539,1.683228365,280.5657411,3.546096162,3.47210676,3.501985116,3.502567948,0.0002797686239,1.418511386,280.1588093,P8,4,rub
4681,4469,4569.05,4564.5,1817.946835,3930,365524,3.573292736,3.469524015,3.507072236,3.505470782,0.0003701947868,1.489731883,280.5657789,3.532031593,3.473052586,3.503102024,3.50370294,0.0002023809297,1.172333174,280.2481619,P8,4,rub
4674,4468,4581.425,4584,2096.196835,3814,366514,3.557549234,3.458041958,3.508567807,3.510777912,0.0003895633224,1.519763739,280.6854246,3.537996546,3.44495614,3.496257283,3.495246904,0.0002954396088,1.412097474,279.7005827,P8,5,rub
4674,4454,4582.175,4583.5,2113.437342,3553,366574,3.540610786,3.462734932,3.503563736,3.501439121,0.000302316328,1.464821734,280.2850989,3.534509035,3.46028921,3.499384763,3.499400148,0.0002009397259,1.188648501,279.950781,P8,5,rub
4676,4465,4589.3125,4589,2018.774525,4041,367145,3.549036778,3.469133147,3.508261179,3.506311208,0.0003274926594,1.405109382,280.6608944,3.541402666,3.455654827,3.497088997,3.498253274,0.0002919658159,1.339010252,279.7671198,P8,5,rub
4733,4493,4595.4125,4583.5,2394.422627,3770,367633,3.536931818,3.469200524,3.504021148,3.504718374,0.0002941947503,1.446506165,280.3216918,3.539535883,3.466944872,3.496215608,3.495408635,0.0002108673925,1.131322158,279.6972486,P8,5,rub
4692,4506,4587.6875,4586,1693.989715,3271,367015,3.544388973,3.460775862,3.506799552,3.507335309,0.0002890437097,1.421678671,280.5439641,3.536241319,3.45889812,3.499899114,3.501748686,0.0002639332232,1.316251147,279.9919291,P8,6,rub
4717,4486,4588.175,4589,1837.386709,3330,367054,3.554800526,3.457061901,3.503975936,3.50648083,0.0003627063081,1.589355641,280.3180749,3.533477322,3.467470918,3.504078333,3.504511201,0.0002108101579,1.265922359,280.3262666,P8,6,rub
4686,4501,4590.7375,4591.5,1571.664399,3533,367259,3.547285464,3.452000875,3.496972766,3.496938086,0.0003911238354,1.545004309,279.7578213,3.547257105,3.469356261,3.503776288,3.501455893,0.000257684794,1.416579575,280.3021031,P8,6,rub
4716,4473,4594.2375,4592.5,1981.955538,3816,367539,3.552149945,3.464369784,3.500697969,3.502453353,0.0003568378712,1.366637396,280.0558375,3.545137375,3.468723037,3.502060071,3.500760919,0.0002440244045,1.433125183,280.1648057,P8,6,rub
4681,4485,4578.8875,4575.5,1760.480854,3909,366311,3.538816802,3.449648197,3.504205273,3.506395566,0.0003949904316,1.263434562,280.3364218,3.539930556,3.460200087,3.50135469,3.500273943,0.0002444286748,1.326835273,280.1083752,P8,7,rub
4686,4518,4590.6,4592,1773.255696,3838,367248,3.54247941,3.466165414,3.502897978,3.505041539,0.0003321579738,1.406626382,280.2318383,3.5370574,3.467925338,3.49844762,3.497880806,0.0002473005161,1.331617752,279.8758096,P8,7,rub
4688,4471,4581.4875,4577.5,1819.36693,3993,366519,3.537114079,3.455484722,3.500223352,3.50010924,0.0003545265274,1.45404034,280.0178682,3.53871463,3.470614035,3.503880994,3.50356802,0.0002501634853,1.301907531,280.3104795,P8,7,rub
4665,4483,4584.7375,4584.5,1695.968196,3597,366779,3.541783029,3.450737847,3.505651531,3.50911326,0.0004403870788,1.843215909,280.4521225,3.540517054,3.464161599,3.499052482,3.49664613,0.0002461112548,1.359732919,279.9241986,P8,7,rub
4720,4478,4604.8125,4609,1839.622627,3387,368385,3.560283688,3.457757296,3.504715551,3.504983135,0.0003623946538,1.562929469,280.3772441,3.525398192,3.432197874,3.49820168,3.49869134,0.0002556886046,1.445499913,279.8561344,P8,1,scratch
4702,4492,4591.9625,4589,1812.871994,3461,367357,3.552393273,3.453614983,3.503996226,3.506365889,0.0004314416067,1.582711485,280.3196981,3.528162912,3.468098818,3.498576397,3.496992362,0.0001905106373,0.999785729,279.8861117,P8,1,scratch
4687,4488,4592.175,4590.5,2005.766456,3850,367374,3.564980375,3.45413241,3.501241249,3.501462723,0.000445144421,1.759352607,280.0992999,3.528156621,3.469729498,3.500174832,3.501513705,0.0002085648564,1.466538427,280.0139866,P8,1,scratch
4689,4492,4598.1875,4597,1451.673259,3380,367855,3.536478812,3.45482389,3.499746634,3.499834911,0.0003825566984,1.634337342,279.9797307,3.537758433,3.462513661,3.500938794,3.499182187,0.0002258897142,1.400851398,280.0751035,P8,1,scratch
4686,4517,4601.2,4599.5,1455.503797,3572,368096,3.536363636,3.460826517,3.498014333,3.496986409,0.0003284798409,1.514632579,279.8411466,3.532854656,3.469151671,3.498481141,3.499135672,0.0002030700524,1.337099117,279.8784913,P8,2,scratch
4728,4497,4599.825,4598.5,2310.829747,4171,367986,3.541333909,3.452066843,3.496611603,3.497403616,0.000311033638,1.481460158,279.7289282,3.529706202,3.461571769,3.497205676,3.49751458,0.0002322929884,1.304519184,279.776454,P8,2,scratch
4687,4509,4597.775,4592,1470.277848,3557,367822,3.530757608,3.457087126,3.496173824,3.497276992,0.0003083914357,1.609308825,279.6939059,3.537339814,3.457601388,3.498211476,3.499402137,0.000294879519,1.512554106,279.8569181,P8,2,scratch
4703,4490,4598.15,4599.5,1976.002532,3835,367852,3.537692809,3.460647652,3.494022304,3.493292149,0.0003482126462,1.618167317,279.5217843,3.538677009,3.45721694,3.501384317,3.503647282,0.0002579623138,1.419027856,280.1107454,P8,2,scratch
4695,4500,4587.325,4584.5,1725.133544,3955,366986,3.551105275,3.458513397,3.502385321,3.500598168,0.0003387137804,1.500922588,280.1908257,3.545060659,3.459130435,3.502261486,3.501241863,0.0002223904392,1.336449901,280.1809189,P8,3,scratch
4692,4495,4590.0875,4589,1615.321361,3467,367207,3.561231172,3.45721694,3.501954996,3.501682766,0.0004182008907,1.679440649,280.1563997,3.528775422,3.456550218,3.497094513,3.496899103,0.0002384341205,1.354999219,279.767561,P8,3,scratch
4695,4503,4592.7625,4591.5,1936.968196,3863,367421,3.537291042,3.44780998,3.498400517,3.498265578,0.0002701013659,1.262267028,279.8720413,3.537639101,3.456488213,3.497522197,3.497835211,0.0002463996067,1.472316677,279.8017758,P8,3,scratch
4782,4487,4599.1625,4598,2147.403639,3850,367933,3.541039966,3.460021436,3.501502554,3.500752887,0.0003350478145,1.291735033,280.1202043,3.545042126,3.464422667,3.499954724,3.498963251,0.0002376669511,1.40103378,279.996378,P8,3,scratch
4686,4491,4591.5125,4591.5,1893.316297,3744,367321,3.547613762,3.445827872,3.499958595,3.499406978,0.0004344757907,1.806057982,279.9966876,3.534699273,3.472751149,3.500973575,3.50069473,0.000221604262,1.395623289,280.077886,P8,4,scratch
4694,4470,4591.4625,4590.5,2075.061867,3949,367317,3.560034677,3.447784116,3.500511176,3.500488027,0.0003174005732,1.663622883,280.0408941,3.534640523,3.469921534,3.502869299,3.50390595,0.0002226567623,1.323900415,280.229544,P8,4,scratch
4710,4515,4603.3375,4600.5,1513.846677,3361,368267,3.576533907,3.451571793,3.500526973,3.499723512,0.0003992489902,1.433337319,280.0421579,3.523559062,3.454757859,3.494117028,3.494218864,0.0001894348915,1.217518725,279.5293622,P8,4,scratch
4712,4498,4593.7,4594.5,1644.212658,3438,367496,3.550904731,3.452344932,3.502184047,3.501205298,0.0004148389761,1.520553709,280.1747238,3.528620248,3.456593046,3.497320824,3.498472988,0.0002612137242,1.311596821,279.7856659,P8,4,scratch
