"filename","condition","subject","gesture","count"
"shearx_P9_scratch_5_FLAT.csv","flat","P9","scratch","5"
"shearx_P9_scratch_6_FLAT.csv","flat","P9","scratch","6"
"shearx_P9_scratch_7_FLAT.csv","flat","P9","scratch","7"
"shearx_P9_stroke_1_FLAT.csv","flat","P9","stroke","1"
"shearx_P9_stroke_2_FLAT.csv","flat","P9","stroke","2"
"shearx_P9_stroke_3_FLAT.csv","flat","P9","stroke","3"
"shearx_P9_stroke_4_FLAT.csv","flat","P9","stroke","4"
"shearx_P9_stroke_5_FLAT.csv","flat","P9","stroke","5"
"shearx_P9_stroke_6_FLAT.csv","flat","P9","stroke","6"
"shearx_P9_stroke_7_FLAT.csv","flat","P9","stroke","7"
"shearx_P9_tap_1_FLAT.csv","flat","P9","tap","1"
"shearx_P9_tap_2_FLAT.csv","flat","P9","tap","2"
"shearx_P9_tap_3_FLAT.csv","flat","P9","tap","3"
"shearx_P9_tap_4_FLAT.csv","flat","P9","tap","4"
"shearx_P9_tap_5_FLAT.csv","flat","P9","tap","5"
"shearx_P9_tap_6_FLAT.csv","flat","P9","tap","6"
"shearx_P9_tap_7_FLAT.csv","flat","P9","tap","7"
"shearx_P9_tickle_1_FLAT.csv","flat","P9","tickle","1"
"shearx_P9_tickle_2_FLAT.csv","flat","P9","tickle","2"
"shearx_P9_tickle_3_FLAT.csv","flat","P9","tickle","3"
"shearx_P9_tickle_4_FLAT.csv","flat","P9","tickle","4"
"shearx_P9_tickle_5_FLAT.csv","flat","P9","tickle","5"
"shearx_P9_tickle_6_FLAT.csv","flat","P9","tickle","6"
"shearx_P9_tickle_7_FLAT.csv","flat","P9","tickle","7"
